label,ID,time,TD1,CELLS,FB1,FB2,FB3,FB4,RTK1i_blood,RAFi_gut,RAFi_blood,MEKi_gut,MEKi_blood,ERKi_gut,ERKi_blood,AKTi_gut,AKTi_blood,MEKi_V3,RTK1i_gut,ERKi,ERKi_C,RAFi,MEKi,TUMOR,GDC,labelf,gdc
VEMU,107,56,0.9984571978291968,1.9469751541373987,0.8664048170713271,0.8664048170647968,0.8664048170643776,0.7450175649212765,0,1792.9206349687547,1922.926915375055,0,0,0,0,0,0,0,0,0,0,64.66632727620494,0,1.9469751541373987,0,VEMU,FALSE
VEMU,108,56,0.6807884091096269,1.4837095739519983,0.09201534768756484,0.09201534627316414,0.09201534615890754,0.6776339517942683,0,1037.8310336269205,8511.3566444219,0,0,0,0,0,0,0,0,0,0,68.1484337104568,0,1.4837095739519983,0,VEMU,FALSE
VEMU,109,56,0.14073847407079393,0.9572879751722322,0.025541237665028232,0.025541234552643014,0.02554123428464785,0.6551406337906702,0,963.0498400049902,2296.621381576055,0,0,0,0,0,0,0,0,0,0,56.405495193979526,0,0.9572879751722322,0,VEMU,FALSE
VEMU,110,56,0.10022760236874485,0.7580309636961443,0.005534069954546417,0.0055340697786408445,0.005534069767297436,0.6144847933464989,0,1650.6142540354363,5162.316629844828,0,0,0,0,0,0,0,0,0,0,54.42118196534947,0,0.7580309636961443,0,VEMU,FALSE
VEMU,111,56,0.9498314400786004,1.7086387095818623,0.2459372451597248,0.24593719924628052,0.24593719487543833,0.6523956692472167,0,960.5652740252077,1557.692710207553,0,0,0,0,0,0,0,0,0,0,39.957744755720846,0,1.7086387095818623,0,VEMU,FALSE
VEMU,112,56,0.9959635124106135,1.3164319689685058,0.6094962324064928,0.6094962324064713,0.6094962324064701,0.7597040709149102,0,2909.3405191658294,8078.954782435658,0,0,0,0,0,0,0,0,0,0,49.030575241069194,0,1.3164319689685058,0,VEMU,FALSE
VEMU,113,56,0.7720207095918274,1.6442827839581655,0.09978881475880713,0.09978880694212183,0.09978880628564724,0.7460871644905568,0,965.5528003486158,1217.509084500323,0,0,0,0,0,0,0,0,0,0,48.888654316406864,0,1.6442827839581655,0,VEMU,FALSE
VEMU,114,56,0.9959216719083085,0.9989940029030429,0.6250238369104881,0.6250238369099562,0.6250238369099177,0.7446190766525712,0,1093.57845837707,5439.154556088909,0,0,0,0,0,0,0,0,0,0,76.84801389935718,0,0.9989940029030429,0,VEMU,FALSE
VEMU,115,56,0.9950109420059214,1.3131109810919408,0.5597262452335227,0.5597262448152975,0.5597262447810322,0.7888469178300829,0,968.7423220275148,4404.094342284221,0,0,0,0,0,0,0,0,0,0,43.405571636595965,0,1.3131109810919408,0,VEMU,FALSE
VEMU,116,56,0.9724463178823886,1.2226775858623127,0.2423560659123372,0.24235606522193104,0.2423560651630649,0.6912480569817446,0,1051.5670811211705,13383.375524030544,0,0,0,0,0,0,0,0,0,0,82.77675925636251,0,1.2226775858623127,0,VEMU,FALSE
VEMU,117,56,0.3023089176858316,0.7577955807662596,0.0022699990960224773,0.0022699990879555755,0.0022699990874734564,0.5225342420185913,0,1936.6457220623822,6558.537257049043,0,0,0,0,0,0,0,0,0,0,34.952408496034465,0,0.7577955807662596,0,VEMU,FALSE
VEMU,118,56,5.995871953561538e-8,0.11696147935754712,3.913969464277572e-4,3.9139694079408046e-4,3.9139694043747395e-4,0.5807099108367816,0,1450.717018230397,8877.887993496053,0,0,0,0,0,0,0,0,0,0,67.90188015753819,0,0.11696147935754712,0,VEMU,FALSE
VEMU,119,56,0.5186731526689686,1.0176835379098974,0.02146389948422853,0.02146389889444095,0.021463898852347674,0.6344335695212643,0,1137.8410823079446,3943.250332218685,0,0,0,0,0,0,0,0,0,0,49.566682454551156,0,1.0176835379098974,0,VEMU,FALSE
VEMU,120,56,0.9949059385045812,1.4419946710330802,0.5607699214490973,0.5607699206923917,0.5607699206262187,0.7693006493256871,0,960.2248328184589,2190.6649128142103,0,0,0,0,0,0,0,0,0,0,23.22143581866568,0,1.4419946710330802,0,VEMU,FALSE
VEMU,121,56,0.9161573568013432,1.318346875059662,0.12442653477714596,0.12442651519335547,0.12442651380723022,0.663931679073252,0,1328.2697731715039,7174.596611202357,0,0,0,0,0,0,0,0,0,0,31.342280534841667,0,1.318346875059662,0,VEMU,FALSE
VEMU,122,56,0.9639158058006135,1.6254313126171531,0.2707295739727107,0.27072957343462184,0.27072957340139514,0.759682964982954,0,2188.541799388909,9683.842824890804,0,0,0,0,0,0,0,0,0,0,42.44082813715121,0,1.6254313126171531,0,VEMU,FALSE
VEMU,123,56,0.9982776145326016,1.3150453086757234,0.8337586002199003,0.8337586002198865,0.8337586002198857,0.7755836465074675,0,1592.9100031780633,8588.214454879015,0,0,0,0,0,0,0,0,0,0,54.17012003974843,0,1.3150453086757234,0,VEMU,FALSE
VEMU,124,56,0.8100407591910035,1.461892472756529,0.1110533775159225,0.1110533773838611,0.11105337737498135,0.6888031728296249,0,3031.6359888838097,5446.461892730178,0,0,0,0,0,0,0,0,0,0,98.94343518091196,0,1.461892472756529,0,VEMU,FALSE
VEMU,125,56,0.9982683901523959,1.0192638783901242,0.8381240485717854,0.8381240485588732,0.8381240485581142,0.7993706999918697,0,1939.6770828464598,8003.903365393309,0,0,0,0,0,0,0,0,0,0,59.10000609011829,0,1.0192638783901242,0,VEMU,FALSE
VEMU,126,56,0.9973664515429419,1.183305574609411,0.7214543613827512,0.7214543605448364,0.7214543604782102,0.7348353490026568,0,983.4765832272639,2919.2688264287685,0,0,0,0,0,0,0,0,0,0,30.29306625995348,0,1.183305574609411,0,VEMU,FALSE
VEMU,127,56,0.9987747345501417,1.0638677111252648,0.9392255396208065,0.9392255396204785,0.9392255396204602,0.7312141162081015,0,2660.160141644159,6620.334885431505,0,0,0,0,0,0,0,0,0,0,111.17907060686771,0,1.0638677111252648,0,VEMU,FALSE
VEMU,128,56,0.9753976654868659,2.191827128882526,0.33028845469941603,0.3302884482212498,0.3302884477431294,0.650716566632381,0,962.2173710859632,20230.24171308319,0,0,0,0,0,0,0,0,0,0,52.283795341744224,0,2.191827128882526,0,VEMU,FALSE
VEMU,129,56,0.9988491928094405,1.4530583631187097,0.9538918071787763,0.9538918071767474,0.9538918071766178,0.6986451724345015,0,1545.1495272334137,3891.2277929289166,0,0,0,0,0,0,0,0,0,0,43.80190665030242,0,1.4530583631187097,0,VEMU,FALSE
VEMU,130,56,0.9971132205691356,1.0850933712472137,0.6523924279293941,0.6523924279146187,0.65239242791366,0.949798829572642,0,1271.1304563633641,10194.277131297882,0,0,0,0,0,0,0,0,0,0,30.440376553657973,0,1.0850933712472137,0,VEMU,FALSE
VEMU,131,56,0.30230889919169684,0.7577255074695086,0.002269993089149933,0.002269993078520708,0.002269993077835567,0.5225342628652028,0,1837.0594769425863,1801.3898294828025,0,0,0,0,0,0,0,0,0,0,62.00111880222472,0,0.7577255074695086,0,VEMU,FALSE
VEMU,132,56,0.9978660202374517,1.777491522686692,0.7831144391392191,0.7831144390076449,0.7831144389988963,0.7142181930116442,0,1306.2326090078325,5841.360643852995,0,0,0,0,0,0,0,0,0,0,80.94542492310563,0,1.777491522686692,0,VEMU,FALSE
VEMU,133,56,0.9965038186968729,1.2738512090806415,0.6577076828556752,0.65770766917604,0.6577076680642997,0.6706803268523016,0,978.1832745702835,6573.712508013372,0,0,0,0,0,0,0,0,0,0,38.15170734922083,0,1.2738512090806415,0,VEMU,FALSE
VEMU,134,56,0.9498313207531507,1.7086992379629111,0.24593709736801722,0.24593709712509393,0.24593709710503106,0.6523957223902139,0,2011.0794811928997,7699.089222986838,0,0,0,0,0,0,0,0,0,0,101.67174087022889,0,1.7086992379629111,0,VEMU,FALSE
VEMU,135,56,0.9936338766487188,1.550859398455229,0.5212675996347947,0.5212675995593204,0.5212675995547019,0.7210750256657861,0,1615.2442792207316,9259.443916222246,0,0,0,0,0,0,0,0,0,0,55.14401765404265,0,1.550859398455229,0,VEMU,FALSE
VEMU,136,56,0.9984571978331013,1.9469751538789326,0.8664048177497061,0.8664048177143275,0.8664048177112471,0.7450175649207099,0,960.2418497499198,6211.512170190677,0,0,0,0,0,0,0,0,0,0,53.886941481681234,0,1.9469751538789326,0,VEMU,FALSE
VEMU,137,56,0.9955705611373983,1.8694433667070036,0.6026612344609005,0.6026612334872509,0.6026612334106578,0.7188209270342377,0,986.7541292484319,6505.36454664922,0,0,0,0,0,0,0,0,0,0,55.27333988738785,0,1.8694433667070036,0,VEMU,FALSE
VEMU,138,56,0.9724463215810634,1.2226968275637649,0.24235608771681588,0.2423560875061659,0.2423560875092981,0.6912480476516694,0,1379.925839650956,25323.140064209056,0,0,0,0,0,0,0,0,0,0,64.52995006921759,0,1.2226968275637649,0,VEMU,FALSE
VEMU,139,56,0.21140279563467207,0.6893848057190769,1.3643026484468074e-6,1.364302586978609e-6,1.3643025827920673e-6,0.517393279134273,0,1244.2728917494842,4023.8516687023525,0,0,0,0,0,0,0,0,0,0,71.388410295275,0,0.6893848057190769,0,VEMU,FALSE
VEMU,140,56,0.9957607881877212,1.1688319533770355,0.5644084051309863,0.5644084051304272,0.564408405130403,0.8398859230496571,0,3630.4166546004317,9863.366120024742,0,0,0,0,0,0,0,0,0,0,75.77830680249902,0,1.1688319533770355,0,VEMU,FALSE
VEMU,141,56,0.996212535379307,1.1024516678965832,0.6451409168782738,0.6451409168782767,0.6451409168782778,0.6229737682390668,0,963.3819500751517,8381.866937856006,0,0,0,0,0,0,0,0,0,0,60.887920272847005,0,1.1024516678965832,0,VEMU,FALSE
VEMU,142,56,0.18264147530487634,0.6912902815262181,1.788043938858045e-4,1.7880439321575273e-4,1.7880439315849997e-4,0.3412858966274462,0,961.0840321094074,3784.839178788262,0,0,0,0,0,0,0,0,0,0,73.03335658938963,0,0.6912902815262181,0,VEMU,FALSE
VEMU,143,56,0.9978972582751936,1.759603311550715,0.7629928971196922,0.7629928969765654,0.7629928969657981,0.8847945723725837,0,1025.537135916426,5723.359123264132,0,0,0,0,0,0,0,0,0,0,65.99798497966772,0,1.759603311550715,0,VEMU,FALSE
VEMU,144,56,0.9982683901340255,1.0192638775310328,0.8381240451081493,0.8381240451060588,0.8381240451094072,0.7993706999919862,0,1104.7466565531324,21999.894819739766,0,0,0,0,0,0,0,0,0,0,65.99064782443797,0,1.0192638775310328,0,VEMU,FALSE
VEMU,145,56,0.9988808686669078,1.1702579817920369,0.9628180277195911,0.9628180277189627,0.9628180277189187,0.9157167711626473,0,1194.8799541011404,2732.302782351315,0,0,0,0,0,0,0,0,0,0,70.92104622747121,0,1.1702579817920369,0,VEMU,FALSE
VEMU,146,56,0.6624353183324095,1.2607458187860765,0.0661555348528822,0.06615553414929173,0.06615553409355411,0.6944805627385672,0,1060.0867801686359,9559.653098352086,0,0,0,0,0,0,0,0,0,0,84.74839217340018,0,1.2607458187860765,0,VEMU,FALSE
VEMU,147,56,0.9944575242925162,0.9907492549078948,0.5513942175214932,0.5513942172282673,0.5513942172020654,0.6452863131094199,0,960.0177646610045,8067.819670807146,0,0,0,0,0,0,0,0,0,0,137.99262878890795,0,0.9907492549078948,0,VEMU,FALSE
VEMU,148,56,0.9983639868061165,1.065410654066999,0.8482047527619363,0.8482047527599804,0.8482047527598497,0.9319466022607844,0,1242.4675036250019,8848.854825223403,0,0,0,0,0,0,0,0,0,0,61.465426791236645,0,1.065410654066999,0,VEMU,FALSE
VEMU,149,56,0.8388882101586915,1.2745359860154466,0.05247368578387343,0.05247368517037244,0.052473685127314734,0.6633332689994751,0,1233.0898468337473,11337.191517724332,0,0,0,0,0,0,0,0,0,0,47.744827845220776,0,1.2745359860154466,0,VEMU,FALSE
VEMU,150,56,0.8131886011460101,1.291655298365552,0.06755694753890082,0.06755694536643637,0.0675569451881685,0.667095933246942,0,1059.4657010200751,2246.8993895320973,0,0,0,0,0,0,0,0,0,0,71.66411425644714,0,1.291655298365552,0,VEMU,FALSE
VEMU,151,56,0.9973986681212419,1.426370310281964,0.7264811334670969,0.7264811334667902,0.7264811334667639,0.9022232578108945,0,960.0000000027612,5985.603056970851,0,0,0,0,0,0,0,0,0,0,76.02213690359885,0,1.426370310281964,0,VEMU,FALSE
VEMU,152,56,0.7076423932692276,0.9856822384021346,0.13426612719190772,0.1342661249977114,0.13426612481640157,0.6916459283614393,0,1004.6582518364714,11612.352011309888,0,0,0,0,0,0,0,0,0,0,81.02171927292223,0,0.9856822384021346,0,VEMU,FALSE
VEMU,153,56,0.9956245001255449,1.3914667307429973,0.5978936897783381,0.5978936897778387,0.5978936897777964,0.7719485902521495,0,967.0802661733469,2090.4591775594276,0,0,0,0,0,0,0,0,0,0,81.4698616499182,0,1.3914667307429973,0,VEMU,FALSE
VEMU,154,56,0.9971132204841451,1.0850933686154094,0.6523924196641513,0.6523924196490675,0.6523924196478965,0.9497988295726407,0,996.6606980060528,5773.314087306464,0,0,0,0,0,0,0,0,0,0,66.35265830228164,0,1.0850933686154094,0,VEMU,FALSE
VEMU,155,56,0.9839053529165814,1.9496073636720328,0.3939344388371138,0.393934437354156,0.39393443724202876,0.6409530154579759,0,2582.119681656611,7398.494518379159,0,0,0,0,0,0,0,0,0,0,60.571450552053335,0,1.9496073636720328,0,VEMU,FALSE
VEMU,156,56,0.9950109425137943,1.3131110162503927,0.5597262683881935,0.5597262682993721,0.5597262682934488,0.7888469178076942,0,1240.371821206054,9583.452110813932,0,0,0,0,0,0,0,0,0,0,33.95347982619289,0,1.3131110162503927,0,VEMU,FALSE
VEMU,157,56,0.9951525634725226,1.4523932438962601,0.5710703697976272,0.5710703697976118,0.5710703697976137,0.7794345424272069,0,960.5755642713759,26232.793537768157,0,0,0,0,0,0,0,0,0,0,54.627524511902266,0,1.4523932438962601,0,VEMU,FALSE
VEMU,158,56,0.9949059380333619,1.4419946744603085,0.5607699034783442,0.5607699034772726,0.5607699034772065,0.7693006493843607,0,1641.8804641878546,7967.589915859998,0,0,0,0,0,0,0,0,0,0,110.73293748267002,0,1.4419946744603085,0,VEMU,FALSE
VEMU,159,56,0.6807890915982037,1.4837386447267948,0.0920154901728174,0.09201548737825632,0.09201548716443328,0.6776338989943467,0,1249.5117656113362,5781.82403276601,0,0,0,0,0,0,0,0,0,0,42.69183927629186,0,1.4837386447267948,0,VEMU,FALSE
VEMU,160,56,0.4577529935457542,1.2722960876746632,0.03869269988132653,0.03869269978197817,0.03869269977579005,0.7199063241179544,0,1451.816796248394,10899.272223726075,0,0,0,0,0,0,0,0,0,0,45.48708801187895,0,1.2722960876746632,0,VEMU,FALSE
VEMU,161,56,0.3023089050361066,0.757720289007377,0.0022699946284750207,0.002269994581571701,0.002269994578156397,0.5225342577054894,0,1120.4777780017607,2002.8621196811266,0,0,0,0,0,0,0,0,0,0,47.72253340549503,0,0.757720289007377,0,VEMU,FALSE
VEMU,162,56,0.995302654491395,1.049051471178351,0.5671806564835457,0.56718065646573,0.5671806564642861,0.7904085105460261,0,971.6638709941254,6319.849547113233,0,0,0,0,0,0,0,0,0,0,54.35234623919763,0,1.049051471178351,0,VEMU,FALSE
VEMU,163,56,0.9950109415314625,1.3131110725539243,0.5597262255567782,0.5597262255694974,0.5597262255746783,0.7888469178480995,0,1943.981441272629,25108.601813106234,0,0,0,0,0,0,0,0,0,0,77.46041815796602,0,1.3131110725539243,0,VEMU,FALSE
VEMU,164,56,0.9979024699307473,1.787383273189481,0.7800529872046194,0.7800529872044845,0.7800529872044742,0.7854758108279569,0,1153.0339585059246,3250.921345057535,0,0,0,0,0,0,0,0,0,0,74.34312200490255,0,1.787383273189481,0,VEMU,FALSE
VEMU,165,56,0.9984571978401067,1.9469751554390702,0.866404819149824,0.8664048191464206,0.8664048191462234,0.7450175649194147,0,1470.488034907867,10900.92723518897,0,0,0,0,0,0,0,0,0,0,44.42788754160821,0,1.9469751554390702,0,VEMU,FALSE
VEMU,166,56,0.8100408127692171,1.461834254221338,0.1110533963894943,0.11105339547518209,0.1110533954018246,0.6888031694820246,0,1013.1290261366764,10462.448265953219,0,0,0,0,0,0,0,0,0,0,85.39925495202222,0,1.461834254221338,0,VEMU,FALSE
VEMU,167,56,0.997770825693985,1.103595699332434,0.7649427347760666,0.7649427347600982,0.7649427347589463,0.7940919481481954,0,1155.8450746133487,1746.390433086317,0,0,0,0,0,0,0,0,0,0,23.43187626636189,0,1.103595699332434,0,VEMU,FALSE
VEMU,168,56,0.994523260232956,1.099230891928085,0.5594436108349212,0.5594436100498129,0.5594436099817653,0.6668866466355927,0,960.4365343274247,5291.51132544305,0,0,0,0,0,0,0,0,0,0,59.9787300822437,0,1.099230891928085,0,VEMU,FALSE
VEMU,169,56,0.9950617335250752,1.6782319442769174,0.5709076789415277,0.570907678941499,0.5709076789414967,0.733901994743503,0,2239.6285607556665,8610.149829383297,0,0,0,0,0,0,0,0,0,0,76.94609308972615,0,1.6782319442769174,0,VEMU,FALSE
VEMU,170,56,0.9932061074748286,1.037418927880503,0.5074186031020304,0.5074186005384436,0.5074186003908484,0.6679104963959854,0,1045.3118993523458,14584.503645717974,0,0,0,0,0,0,0,0,0,0,39.88657712762811,0,1.037418927880503,0,VEMU,FALSE
VEMU,171,56,0.2184607366807946,0.7893523162300684,0.0010665453662146874,0.001066545295259546,0.001066545290036555,0.6101030023470599,0,1058.7223411052375,8240.076271055892,0,0,0,0,0,0,0,0,0,0,49.445740142666274,0,0.7893523162300684,0,VEMU,FALSE
VEMU,172,56,0.9988102011803071,1.3062220441905517,0.9476483580582402,0.9476483580580479,0.9476483580580327,0.7798792558810373,0,971.5157146897262,6152.404490655997,0,0,0,0,0,0,0,0,0,0,59.48507971175187,0,1.3062220441905517,0,VEMU,FALSE
VEMU,173,56,0.998114183820962,1.7630427671729059,0.8088977423280314,0.8088977423265602,0.8088977423264689,0.7102377011764357,0,1167.3396151854686,12139.014526128583,0,0,0,0,0,0,0,0,0,0,45.05872866525892,0,1.7630427671729059,0,VEMU,FALSE
VEMU,174,56,0.9946587648049441,1.174750384068819,0.5710543848636465,0.5710543848635997,0.571054384863597,0.7776716378869225,0,1143.1358728212017,12542.008765089207,0,0,0,0,0,0,0,0,0,0,49.01679730925996,0,1.174750384068819,0,VEMU,FALSE
VEMU,175,56,0.6146812682372192,1.0828332716884745,0.05432752473885085,0.05432752369193695,0.05432752361976142,0.6419157528050271,0,1207.1610861344232,5532.796803628556,0,0,0,0,0,0,0,0,0,0,68.0329697876867,0,1.0828332716884745,0,VEMU,FALSE
VEMU,176,56,0.9771551265535001,1.4325979731897702,0.30215727387094343,0.3021572728875654,0.30215727281344157,0.6624834425168905,0,1114.1863733864766,9775.191459157288,0,0,0,0,0,0,0,0,0,0,78.77129459487985,0,1.4325979731897702,0,VEMU,FALSE
VEMU,177,56,0.9988102011802771,1.3062220441903314,0.9476483580502819,0.9476483580501728,0.9476483580501641,0.7798792558810393,0,966.9184158978162,7593.588112481577,0,0,0,0,0,0,0,0,0,0,75.55581121449,0,1.3062220441903314,0,VEMU,FALSE
VEMU,178,56,0.9957911142690105,1.4745785708139276,0.6021122984540306,0.6021122984535566,0.6021122984535189,0.7697370412983279,0,981.414107992968,8608.21022898748,0,0,0,0,0,0,0,0,0,0,57.9513862392277,0,1.4745785708139276,0,VEMU,FALSE
VEMU,179,56,0.9988808686669997,1.1702579818739365,0.9628180277479493,0.9628180277479058,0.9628180277479047,0.9157167711626483,0,2144.373672212526,12510.115419915981,0,0,0,0,0,0,0,0,0,0,64.78213262601983,0,1.1702579818739365,0,VEMU,FALSE
VEMU,180,56,0.9988241964229815,1.4972516039761758,0.9525194336250407,0.9525194336249335,0.9525194336249269,0.7627465228926005,0,1405.084483373253,7119.68516670293,0,0,0,0,0,0,0,0,0,0,50.736355760165935,0,1.4972516039761758,0,VEMU,FALSE
VEMU,181,56,0.5186730192589246,1.0176840756446353,0.021463878837645844,0.02146387838222726,0.021463878346607266,0.6344335714832003,0,990.4528370272749,8526.244736135026,0,0,0,0,0,0,0,0,0,0,56.21747398518651,0,1.0176840756446353,0,VEMU,FALSE
VEMU,182,56,0.6146818672487593,1.082829102584596,0.05432763286821274,0.05432763077953022,0.05432763062879704,0.6419157419647681,0,1098.4702980897239,5234.13737757818,0,0,0,0,0,0,0,0,0,0,58.111858266313526,0,1.082829102584596,0,VEMU,FALSE
VEMU,183,56,0.6146846728342318,1.0831402410879458,0.05432816078101365,0.05432816051427138,0.054328160570754826,0.6419156879995925,0,1628.2091773069437,16779.14766356361,0,0,0,0,0,0,0,0,0,0,39.34973899404052,0,1.0831402410879458,0,VEMU,FALSE
